return_id,order_id,product_id,category,return_date,return_reason,refund_amount,country
RET1917,ORD113193,PRD1025,Sunglasses,2022-12-05,Changed mind,69.07,Canada
RET1918,ORD113198,PRD1005,Bags,2023-01-21,Changed mind,50.66,United States
RET1919,ORD113222,PRD1024,Sunglasses,2023-11-26,Better price found,76.03,United States
RET1920,ORD113230,PRD1002,Bags,2023-07-30,Changed mind,259.42,United States
RET1921,ORD113267,PRD1013,Jewellery,2023-12-26,Changed mind,28.54,United Kingdom
RET1922,ORD113275,PRD1001,Bags,2023-10-04,Defective item,148.0,United States
RET1923,ORD113280,PRD1028,Scarves,2022-08-27,Not as described,92.58,United Kingdom
RET1924,ORD113281,PRD1008,Bags,2024-10-06,Wrong size,51.34,Canada
RET1925,ORD113283,PRD1030,Scarves,2024-09-08,Not as described,106.99,United Kingdom
RET1926,ORD113285,PRD1004,Bags,2022-03-23,Not as described,136.77,United States
RET1927,ORD113287,PRD1017,Watches,2024-07-02,Wrong size,330.2,Australia
RET1928,ORD113302,PRD1003,Bags,2022-07-31,Changed mind,87.9,United Kingdom
RET1929,ORD113313,PRD1022,Watches,2023-06-13,Changed mind,111.06,Canada
RET1930,ORD113318,PRD1012,Jewellery,2022-08-16,Defective item,157.31,Australia
RET1931,ORD113336,PRD1011,Jewellery,2023-12-19,Defective item,79.96,United States
RET1932,ORD113343,PRD1025,Sunglasses,2022-06-19,Changed mind,69.07,United Kingdom
RET1933,ORD113347,PRD1004,Bags,2024-03-11,Wrong size,136.77,United States
RET1934,ORD113353,PRD1020,Watches,2023-03-08,Better price found,412.66,Canada
RET1935,ORD113437,PRD1001,Bags,2023-08-15,Wrong size,148.0,United States
RET1936,ORD113454,PRD1017,Watches,2023-04-26,Defective item,330.2,Canada
RET1937,ORD113462,PRD1003,Bags,2022-08-20,Wrong size,87.9,United States
RET1938,ORD113462,PRD1006,Bags,2022-08-14,Changed mind,45.21,United States
RET1939,ORD113470,PRD1012,Jewellery,2022-09-06,Better price found,157.31,Canada
RET1940,ORD113488,PRD1031,Belts,2022-03-29,Not as described,24.77,United States
RET1941,ORD113516,PRD1001,Bags,2023-06-06,Wrong size,148.0,Canada
RET1942,ORD113521,PRD1026,Sunglasses,2022-12-04,Defective item,148.49,Canada
RET1943,ORD113539,PRD1027,Sunglasses,2024-04-05,Defective item,35.64,United States
RET1944,ORD113553,PRD1025,Sunglasses,2022-12-16,Not as described,69.07,Canada
RET1945,ORD113572,PRD1019,Watches,2023-12-01,Defective item,394.01,United Kingdom
RET1946,ORD113583,PRD1012,Jewellery,2022-09-29,Wrong size,157.31,Canada
RET1947,ORD113602,PRD1007,Bags,2023-12-20,Better price found,128.67,United Kingdom
RET1948,ORD113604,PRD1016,Jewellery,2022-04-03,Defective item,23.57,United Kingdom
RET1949,ORD113607,PRD1026,Sunglasses,2022-02-06,Defective item,148.49,United States
RET1950,ORD113635,PRD1022,Watches,2022-04-10,Better price found,111.06,United States
RET1951,ORD113636,PRD1006,Bags,2024-02-01,Wrong size,45.21,United Kingdom
RET1952,ORD113690,PRD1012,Jewellery,2024-05-29,Changed mind,157.31,United States
RET1953,ORD113691,PRD1019,Watches,2024-05-20,Better price found,394.01,Australia
RET1954,ORD113694,PRD1005,Bags,2023-03-28,Changed mind,50.66,United States
RET1955,ORD113724,PRD1017,Watches,2023-12-08,Defective item,330.2,United States
RET1956,ORD113724,PRD1019,Watches,2023-12-04,Changed mind,394.01,United States
RET1957,ORD113732,PRD1025,Sunglasses,2023-11-20,Defective item,69.07,United States
RET1958,ORD113738,PRD1002,Bags,2022-10-10,Defective item,259.42,United States
RET1959,ORD113770,PRD1022,Watches,2024-03-23,Defective item,111.06,Canada
RET1960,ORD113791,PRD1012,Jewellery,2023-07-22,Changed mind,157.31,United States
RET1961,ORD113795,PRD1017,Watches,2023-07-11,Wrong size,330.2,Canada
RET1962,ORD113813,PRD1021,Watches,2022-03-01,Changed mind,210.92,United States
RET1963,ORD113817,PRD1012,Jewellery,2024-04-03,Better price found,157.31,United States
RET1964,ORD113824,PRD1021,Watches,2024-11-07,Changed mind,210.92,Canada
RET1965,ORD113826,PRD1019,Watches,2022-12-11,Better price found,394.01,United States
RET1966,ORD113830,PRD1008,Bags,2023-08-18,Defective item,51.34,United States
RET1967,ORD113833,PRD1009,Jewellery,2022-12-22,Not as described,25.56,Canada
RET1968,ORD113845,PRD1032,Belts,2022-02-26,Changed mind,69.94,United States
RET1969,ORD113856,PRD1033,Belts,2023-01-15,Wrong size,86.54,United States
RET1970,ORD113857,PRD1025,Sunglasses,2023-11-22,Wrong size,69.07,United States
RET1971,ORD113857,PRD1001,Bags,2023-11-21,Not as described,148.0,United States
RET1972,ORD113868,PRD1001,Bags,2023-10-28,Not as described,148.0,United Kingdom
RET1973,ORD113872,PRD1026,Sunglasses,2022-09-20,Defective item,148.49,United States
RET1974,ORD113888,PRD1002,Bags,2024-02-19,Better price found,259.42,United States
RET1975,ORD113918,PRD1028,Scarves,2024-06-17,Defective item,92.58,United Kingdom
RET1976,ORD113927,PRD1002,Bags,2022-03-04,Wrong size,259.42,United States
RET1977,ORD113932,PRD1021,Watches,2024-05-02,Changed mind,210.92,United States
RET1978,ORD113938,PRD1007,Bags,2022-12-09,Wrong size,128.67,United Kingdom
RET1979,ORD113938,PRD1013,Jewellery,2022-12-20,Changed mind,28.54,United Kingdom
RET1980,ORD113947,PRD1008,Bags,2022-11-17,Wrong size,51.34,United States
RET1981,ORD113970,PRD1027,Sunglasses,2022-04-13,Wrong size,35.64,United States
RET1982,ORD113975,PRD1026,Sunglasses,2024-01-10,Changed mind,148.49,Canada
RET1983,ORD114005,PRD1018,Watches,2023-08-07,Wrong size,289.08,Canada
RET1984,ORD114007,PRD1023,Sunglasses,2022-07-11,Changed mind,120.94,United States
RET1985,ORD114013,PRD1021,Watches,2023-01-23,Changed mind,210.92,United States
RET1986,ORD114015,PRD1020,Watches,2023-11-08,Defective item,412.66,United States
RET1987,ORD114053,PRD1018,Watches,2022-08-02,Wrong size,289.08,United States
RET1988,ORD114057,PRD1016,Jewellery,2023-07-30,Defective item,23.57,United States
RET1989,ORD114070,PRD1005,Bags,2024-03-22,Not as described,50.66,United States
RET1990,ORD114080,PRD1003,Bags,2022-12-14,Changed mind,87.9,United Kingdom
RET1991,ORD114083,PRD1028,Scarves,2022-11-16,Not as described,92.58,Australia
RET1992,ORD114090,PRD1001,Bags,2023-06-15,Gift return,148.0,United States
RET1993,ORD114093,PRD1025,Sunglasses,2023-06-01,Changed mind,69.07,United States
RET1994,ORD114103,PRD1024,Sunglasses,2023-06-24,Defective item,76.03,United Kingdom
RET1995,ORD114107,PRD1004,Bags,2023-12-21,Wrong size,136.77,Australia
RET1996,ORD114152,PRD1022,Watches,2022-10-06,Changed mind,111.06,United Kingdom
RET1997,ORD114167,PRD1020,Watches,2022-03-23,Gift return,412.66,Canada
RET1998,ORD114167,PRD1014,Jewellery,2022-03-02,Gift return,109.25,Canada
RET1999,ORD114176,PRD1004,Bags,2023-11-13,Defective item,136.77,Australia
RET2000,ORD114183,PRD1001,Bags,2023-05-09,Defective item,148.0,United States
RET2001,ORD114188,PRD1002,Bags,2022-05-03,Not as described,259.42,United Kingdom
RET2002,ORD114197,PRD1015,Jewellery,2022-03-31,Not as described,33.82,United States
RET2003,ORD114208,PRD1026,Sunglasses,2023-12-30,Wrong size,148.49,Australia
RET2004,ORD114222,PRD1030,Scarves,2023-01-28,Changed mind,106.99,United States
RET2005,ORD114240,PRD1011,Jewellery,2022-06-26,Not as described,79.96,United States
RET2006,ORD114252,PRD1004,Bags,2024-09-10,Not as described,136.77,United States
RET2007,ORD114256,PRD1016,Jewellery,2022-08-26,Better price found,23.57,Canada
RET2008,ORD114267,PRD1005,Bags,2023-02-18,Better price found,50.66,United States
RET2009,ORD114280,PRD1024,Sunglasses,2022-08-20,Changed mind,76.03,United Kingdom
RET2010,ORD114322,PRD1002,Bags,2022-07-19,Not as described,259.42,Australia
RET2011,ORD114327,PRD1032,Belts,2024-01-22,Wrong size,69.94,United States
RET2012,ORD114329,PRD1019,Watches,2024-04-20,Better price found,394.01,United Kingdom
RET2013,ORD114341,PRD1007,Bags,2023-11-21,Wrong size,128.67,United Kingdom
RET2014,ORD114401,PRD1030,Scarves,2022-05-05,Wrong size,106.99,United Kingdom
RET2015,ORD114412,PRD1030,Scarves,2022-03-15,Changed mind,106.99,United States
RET2016,ORD114455,PRD1021,Watches,2024-05-28,Not as described,210.92,United States
RET2017,ORD114492,PRD1004,Bags,2024-02-20,Not as described,136.77,Canada
RET2018,ORD114497,PRD1003,Bags,2023-06-11,Not as described,87.9,United States
RET2019,ORD114509,PRD1016,Jewellery,2023-06-27,Not as described,23.57,United States
RET2020,ORD114526,PRD1022,Watches,2023-11-24,Not as described,111.06,Australia
RET2021,ORD114544,PRD1017,Watches,2022-10-07,Defective item,330.2,United Kingdom
RET2022,ORD114547,PRD1022,Watches,2023-05-17,Not as described,111.06,Canada
RET2023,ORD114572,PRD1013,Jewellery,2024-05-22,Better price found,28.54,United States
RET2024,ORD114587,PRD1003,Bags,2023-05-20,Defective item,87.9,United States
RET2025,ORD114602,PRD1002,Bags,2022-04-30,Wrong size,259.42,United States
RET2026,ORD114609,PRD1026,Sunglasses,2023-06-24,Wrong size,148.49,United States
RET2027,ORD114631,PRD1010,Jewellery,2024-10-19,Changed mind,91.88,United States
RET2028,ORD114644,PRD1028,Scarves,2022-06-01,Changed mind,92.58,United States
RET2029,ORD114644,PRD1026,Sunglasses,2022-06-06,Better price found,148.49,United States
RET2030,ORD114661,PRD1006,Bags,2022-12-18,Not as described,45.21,United Kingdom
RET2031,ORD114676,PRD1004,Bags,2024-01-19,Changed mind,136.77,United States
RET2032,ORD114681,PRD1032,Belts,2023-04-22,Better price found,69.94,United States
RET2033,ORD114727,PRD1025,Sunglasses,2023-10-19,Wrong size,69.07,United Kingdom
RET2034,ORD114743,PRD1006,Bags,2023-09-22,Wrong size,45.21,Canada
RET2035,ORD114820,PRD1021,Watches,2024-10-21,Better price found,210.92,United States
RET2036,ORD114822,PRD1014,Jewellery,2022-05-26,Defective item,109.25,United States
RET2037,ORD114856,PRD1019,Watches,2022-04-04,Wrong size,394.01,Australia
RET2038,ORD114858,PRD1008,Bags,2023-01-10,Wrong size,51.34,United States
RET2039,ORD114904,PRD1005,Bags,2024-01-23,Wrong size,50.66,United States
RET2040,ORD114907,PRD1022,Watches,2023-11-12,Changed mind,111.06,United States
RET2041,ORD114959,PRD1018,Watches,2023-02-28,Better price found,289.08,United Kingdom
RET2042,ORD114964,PRD1018,Watches,2022-11-14,Not as described,289.08,United States
RET2043,ORD114992,PRD1015,Jewellery,2023-06-02,Wrong size,33.82,Canada
RET2044,ORD115018,PRD1019,Watches,2022-12-27,Wrong size,394.01,Canada
RET2045,ORD115021,PRD1031,Belts,2022-10-16,Wrong size,24.77,United Kingdom
RET2046,ORD115038,PRD1004,Bags,2023-06-05,Better price found,136.77,Canada
RET2047,ORD115044,PRD1004,Bags,2024-01-16,Wrong size,136.77,Australia
RET2048,ORD115064,PRD1019,Watches,2022-07-23,Better price found,394.01,United States
RET2049,ORD115077,PRD1019,Watches,2022-03-28,Wrong size,394.01,Canada
RET2050,ORD115094,PRD1013,Jewellery,2024-01-07,Defective item,28.54,United States
RET2051,ORD115096,PRD1026,Sunglasses,2023-07-27,Not as described,148.49,Australia
RET2052,ORD115143,PRD1018,Watches,2022-09-19,Changed mind,289.08,United Kingdom
RET2053,ORD115144,PRD1003,Bags,2022-04-05,Wrong size,87.9,Canada
RET2054,ORD115192,PRD1020,Watches,2023-05-10,Better price found,412.66,United Kingdom
RET2055,ORD115208,PRD1006,Bags,2024-10-04,Defective item,45.21,United States
RET2056,ORD115217,PRD1004,Bags,2024-01-07,Changed mind,136.77,United States
RET2057,ORD115225,PRD1023,Sunglasses,2024-02-17,Defective item,120.94,Australia
RET2058,ORD115225,PRD1010,Jewellery,2024-03-02,Wrong size,91.88,Australia
RET2059,ORD115230,PRD1029,Scarves,2022-07-03,Better price found,113.0,United Kingdom
RET2060,ORD115233,PRD1019,Watches,2024-09-05,Defective item,394.01,United States
RET2061,ORD115241,PRD1022,Watches,2022-11-23,Changed mind,111.06,United States
RET2062,ORD115256,PRD1007,Bags,2023-04-09,Wrong size,128.67,United States
RET2063,ORD115259,PRD1006,Bags,2023-01-04,Defective item,45.21,Australia
RET2064,ORD115269,PRD1019,Watches,2022-08-19,Better price found,394.01,United Kingdom
RET2065,ORD115269,PRD1011,Jewellery,2022-08-11,Not as described,79.96,United Kingdom
RET2066,ORD115284,PRD1006,Bags,2024-06-11,Wrong size,45.21,United Kingdom
RET2067,ORD115289,PRD1015,Jewellery,2023-03-16,Better price found,33.82,United States
RET2068,ORD115304,PRD1020,Watches,2022-12-17,Not as described,412.66,United States
RET2069,ORD115319,PRD1009,Jewellery,2024-05-17,Wrong size,25.56,United States
RET2070,ORD115322,PRD1015,Jewellery,2022-09-21,Defective item,33.82,United States
RET2071,ORD115337,PRD1013,Jewellery,2024-05-23,Wrong size,28.54,United States
RET2072,ORD115338,PRD1018,Watches,2022-06-18,Changed mind,289.08,United States
RET2073,ORD115338,PRD1021,Watches,2022-06-20,Wrong size,210.92,United States
RET2074,ORD115376,PRD1016,Jewellery,2022-06-07,Defective item,23.57,Canada
RET2075,ORD115385,PRD1003,Bags,2023-12-18,Changed mind,87.9,Canada
RET2076,ORD115386,PRD1002,Bags,2023-06-24,Better price found,259.42,United States
RET2077,ORD115389,PRD1031,Belts,2022-11-26,Wrong size,24.77,United States
RET2078,ORD115396,PRD1020,Watches,2022-02-17,Better price found,412.66,Canada
RET2079,ORD115405,PRD1004,Bags,2023-03-08,Wrong size,136.77,Canada
RET2080,ORD115412,PRD1025,Sunglasses,2024-06-24,Wrong size,69.07,United States
RET2081,ORD115414,PRD1015,Jewellery,2022-03-29,Wrong size,33.82,Australia
RET2082,ORD115436,PRD1014,Jewellery,2023-05-21,Wrong size,109.25,United States
RET2083,ORD115436,PRD1016,Jewellery,2023-05-19,Changed mind,23.57,United States
RET2084,ORD115451,PRD1013,Jewellery,2023-11-28,Not as described,28.54,United States
RET2085,ORD115502,PRD1025,Sunglasses,2024-04-13,Defective item,69.07,United States
RET2086,ORD115518,PRD1001,Bags,2024-06-22,Changed mind,148.0,United Kingdom
RET2087,ORD115533,PRD1022,Watches,2024-04-15,Defective item,111.06,Canada
RET2088,ORD115539,PRD1023,Sunglasses,2024-09-22,Changed mind,120.94,United States
RET2089,ORD115551,PRD1010,Jewellery,2022-12-09,Better price found,91.88,Australia
RET2090,ORD115557,PRD1001,Bags,2022-03-19,Defective item,148.0,United States
RET2091,ORD115559,PRD1023,Sunglasses,2024-11-03,Better price found,120.94,United States
RET2092,ORD115567,PRD1029,Scarves,2024-11-06,Changed mind,113.0,Canada
RET2093,ORD115583,PRD1001,Bags,2023-12-09,Not as described,148.0,United States
RET2094,ORD115593,PRD1006,Bags,2023-12-22,Not as described,45.21,United States
RET2095,ORD115609,PRD1005,Bags,2022-01-30,Defective item,50.66,United States
RET2096,ORD115610,PRD1030,Scarves,2024-09-29,Wrong size,106.99,United States
RET2097,ORD115693,PRD1010,Jewellery,2022-12-24,Defective item,91.88,Australia
RET2098,ORD115708,PRD1007,Bags,2023-10-21,Wrong size,128.67,United Kingdom
RET2099,ORD115718,PRD1004,Bags,2022-12-19,Defective item,136.77,United States
RET2100,ORD115724,PRD1020,Watches,2022-08-05,Changed mind,412.66,United States
RET2101,ORD115725,PRD1027,Sunglasses,2024-10-08,Not as described,35.64,United States
RET2102,ORD115739,PRD1001,Bags,2022-02-25,Defective item,148.0,United Kingdom
RET2103,ORD115764,PRD1011,Jewellery,2023-01-01,Defective item,79.96,United States
RET2104,ORD115764,PRD1033,Belts,2022-12-28,Wrong size,86.54,United States
RET2105,ORD115766,PRD1005,Bags,2023-08-22,Wrong size,50.66,Canada
RET2106,ORD115767,PRD1025,Sunglasses,2023-12-28,Defective item,69.07,United States
RET2107,ORD115785,PRD1020,Watches,2023-08-25,Changed mind,412.66,United States
RET2108,ORD115819,PRD1026,Sunglasses,2022-02-22,Changed mind,148.49,United Kingdom
RET2109,ORD115903,PRD1007,Bags,2022-12-18,Wrong size,128.67,United States
RET2110,ORD115923,PRD1027,Sunglasses,2024-08-10,Changed mind,35.64,Australia
RET2111,ORD115925,PRD1001,Bags,2022-12-14,Gift return,148.0,United States
RET2112,ORD115938,PRD1024,Sunglasses,2023-03-17,Not as described,76.03,United States
RET2113,ORD115952,PRD1001,Bags,2022-11-22,Better price found,148.0,United Kingdom
RET2114,ORD115987,PRD1005,Bags,2022-09-12,Defective item,50.66,United States
RET2115,ORD116001,PRD1017,Watches,2023-11-30,Changed mind,330.2,United Kingdom
RET2116,ORD116019,PRD1002,Bags,2022-11-23,Gift return,259.42,United States
RET2117,ORD116024,PRD1005,Bags,2022-08-16,Not as described,50.66,United Kingdom
RET2118,ORD116042,PRD1010,Jewellery,2023-06-23,Defective item,91.88,United States
RET2119,ORD116053,PRD1005,Bags,2023-03-06,Defective item,50.66,United States
RET2120,ORD116066,PRD1019,Watches,2024-01-11,Wrong size,394.01,United Kingdom
RET2121,ORD116074,PRD1003,Bags,2023-07-25,Not as described,87.9,United Kingdom
RET2122,ORD116086,PRD1028,Scarves,2022-11-10,Wrong size,92.58,Australia
RET2123,ORD116089,PRD1024,Sunglasses,2022-12-07,Changed mind,76.03,United States
RET2124,ORD116089,PRD1001,Bags,2022-12-17,Wrong size,148.0,United States
RET2125,ORD116110,PRD1028,Scarves,2023-01-02,Wrong size,92.58,United States
RET2126,ORD116150,PRD1003,Bags,2022-11-09,Changed mind,87.9,United States
RET2127,ORD116167,PRD1023,Sunglasses,2022-06-27,Changed mind,120.94,Australia
RET2128,ORD116184,PRD1008,Bags,2024-03-31,Changed mind,51.34,Australia
RET2129,ORD116196,PRD1017,Watches,2024-04-17,Wrong size,330.2,United States
RET2130,ORD116198,PRD1031,Belts,2024-02-21,Changed mind,24.77,Canada
RET2131,ORD116209,PRD1008,Bags,2024-07-09,Changed mind,51.34,United States
RET2132,ORD116216,PRD1003,Bags,2022-07-14,Changed mind,87.9,Canada
RET2133,ORD116216,PRD1008,Bags,2022-07-15,Changed mind,51.34,Canada
RET2134,ORD116220,PRD1021,Watches,2022-10-10,Changed mind,210.92,United States
RET2135,ORD116234,PRD1007,Bags,2024-01-04,Defective item,128.67,United States
RET2136,ORD116234,PRD1017,Watches,2023-12-23,Wrong size,330.2,United States
RET2137,ORD116236,PRD1029,Scarves,2023-11-03,Wrong size,113.0,United Kingdom
RET2138,ORD116256,PRD1023,Sunglasses,2022-09-08,Wrong size,120.94,United Kingdom
RET2139,ORD116272,PRD1003,Bags,2022-02-17,Changed mind,87.9,Canada
RET2140,ORD116286,PRD1013,Jewellery,2024-11-09,Not as described,28.54,Australia
RET2141,ORD116315,PRD1008,Bags,2022-10-11,Wrong size,51.34,United States
RET2142,ORD116324,PRD1008,Bags,2023-10-29,Wrong size,51.34,Canada
RET2143,ORD116352,PRD1005,Bags,2022-02-04,Wrong size,50.66,United States
RET2144,ORD116362,PRD1026,Sunglasses,2023-10-29,Changed mind,148.49,Australia
RET2145,ORD116365,PRD1003,Bags,2022-07-04,Changed mind,87.9,United Kingdom
RET2146,ORD116375,PRD1009,Jewellery,2023-01-17,Wrong size,25.56,United States
RET2147,ORD116401,PRD1007,Bags,2023-05-03,Defective item,128.67,United States
RET2148,ORD116414,PRD1002,Bags,2024-03-20,Wrong size,259.42,United Kingdom
RET2149,ORD116424,PRD1010,Jewellery,2024-09-28,Wrong size,91.88,United Kingdom
RET2150,ORD116437,PRD1020,Watches,2022-06-25,Wrong size,412.66,United Kingdom
RET2151,ORD116437,PRD1009,Jewellery,2022-06-24,Better price found,25.56,United Kingdom
RET2152,ORD116449,PRD1015,Jewellery,2024-01-17,Not as described,33.82,Australia
RET2153,ORD116504,PRD1029,Scarves,2024-03-18,Wrong size,113.0,United Kingdom
RET2154,ORD116515,PRD1027,Sunglasses,2022-12-15,Not as described,35.64,United Kingdom
RET2155,ORD116539,PRD1020,Watches,2023-02-15,Changed mind,412.66,Canada
RET2156,ORD116547,PRD1002,Bags,2022-11-20,Defective item,259.42,United States
RET2157,ORD116558,PRD1021,Watches,2023-05-02,Changed mind,210.92,Canada
RET2158,ORD116566,PRD1002,Bags,2022-12-24,Not as described,259.42,United States
RET2159,ORD116571,PRD1003,Bags,2022-08-13,Defective item,87.9,United States
RET2160,ORD116578,PRD1018,Watches,2024-03-12,Wrong size,289.08,United Kingdom
RET2161,ORD116578,PRD1022,Watches,2024-03-06,Changed mind,111.06,United Kingdom
RET2162,ORD116621,PRD1010,Jewellery,2022-02-06,Defective item,91.88,United States
RET2163,ORD116636,PRD1016,Jewellery,2024-08-09,Changed mind,23.57,United States
RET2164,ORD116640,PRD1024,Sunglasses,2024-01-08,Not as described,76.03,United States
RET2165,ORD116651,PRD1010,Jewellery,2024-07-31,Wrong size,91.88,United States
RET2166,ORD116688,PRD1021,Watches,2023-05-01,Defective item,210.92,United States
